question_id,user_id
279593,16992
279580,0
279593,154023
279593,175188
279609,58982
279609,5099
279609,98803
279538,22685
279538,70298
279625,41811
87385,-1
279579,22685
279559,41811
279625,30278
279609,12745
276302,175229
279579,41811
92248,34069
279609,51367
279609,164632
279652,1204
279652,7422
279609,175258
279652,41811
279658,22815
279658,41811
279663,22815
279609,42450
28306,13217
28306,0
279609,0
279663,123958
279663,90252
279678,28696
257868,58581
279683,22815
279690,1204
279690,22815
279690,51654
279690,15162
279678,41811
279609,144419
279072,161917
279609,128588
279713,22815
276512,175352
279713,51367
276964,56655
279713,39300
279716,87141
279716,30278
279716,24028
233254,79256
279713,175133
279713,24932
279713,38200
279716,144375
279474,100326
279713,855
279726,0
279708,51295
64362,9113
194788,27098
279752,175396
279767,52929
279767,81840
18838,175415
279780,41811
279783,41811
279780,40065
256919,171668
279474,73328
279807,27781
273897,27781
279801,164792
279690,6559
279808,170269
279820,165141
279807,22685
279716,1352
279716,175356
279716,0
279827,8985
279803,174950
279820,66594
279716,79256
279837,122584
197257,42195
279849,41811
279849,1352
196196,31260
279858,40065
279858,3836
279858,0
276950,0
279833,23061
279858,49141
279869,119759
279849,30336
279807,49141
144437,47
206431,49984
279877,173234
279858,-1
279849,145
279850,171668
279890,41811
279886,11732
279898,35841
272517,175046
279886,2539
279905,1204
279427,38663
279905,24257
279905,91511
279877,131546
279877,30278
78225,51367
136987,131582
279905,12617
279905,82123
279713,9113
279928,89445
279928,62982
279927,155805
136987,155805
279928,175638
279905,175635
279926,9113
279905,56655
279926,22815
279926,39300
279926,22685
274677,173910
279858,111715
279953,11732
276930,175551
279953,1343
279965,1204
279962,28696
170695,28071
170695,0
279970,1204
182158,175666
279953,29020
254301,175046
279964,172572
279980,87944
279985,935
279988,935
270261,6222
279926,62323
279988,60357
279998,6605
170695,123788
279858,51698
280007,175710
280015,4828
280015,10208
280008,154417
138306,154417
280008,30278
280010,9113
274044,56655
280037,7422
280037,6967
261264,-1
261264,0
280018,168736
279369,150563
280037,175635
279957,1145
279983,68823
253646,149546
280056,81495
280052,116461
227766,0
225567,79256
280066,36834
280066,9113
280066,28696
280067,29029
280067,0
279474,34268
225567,22815
279188,51546
225567,175635
280056,98803
225892,98803
280084,53019
111351,22815
280096,53141
280082,6605
280096,136605
280097,161917
280096,41811
280096,3965
280108,53141
279850,175833
280096,98803
278864,175837
280121,151653
280007,9113
279716,175861
280132,9113
197562,63497
280141,161917
280120,161917
280153,161917
280153,6605
280143,14641
280141,14237
280163,1204
280163,100326
280169,128997
280169,160018
280095,100326
117480,175133
71041,123788
280051,23061
280103,46299
280162,9113
73683,1204
280169,40627
280197,51654
280196,60084
279334,175946
280203,133110
255636,100455
255636,150563
280197,150563
280203,6605
280216,7422
280162,1145
279833,150563
279808,150563
279733,56449
279869,173789
280211,36834
139372,151252
280067,56903
51403,95252
280169,52024
280239,620
280169,175967
49550,-1
213698,176003
280169,591
280169,0
144052,6218
144052,0
92208,22815
245950,65338
280250,40065
280273,20065
75269,176045
280141,123628
146890,22493
280273,41811
280276,41811
280271,6605
139372,176067
255636,147272
280259,33445
280283,154934
280283,171668
280283,28696
255636,175635
280283,6605
280289,9007
255636,74584
280300,19295
280289,158187
280289,0
255636,91969
255636,0
280305,154513
280305,1204
280305,154934
280257,1204
280305,100326
280097,33790
280325,175281
8988,160692
8988,0
253391,38663
279678,176157
280335,32828
280333,91969
280339,79256
280325,620
280339,6967
280339,78254
280333,176167
280349,25768
280339,54177
262227,167443
280339,123788
280324,116777
200572,591
200572,0
280361,41381
280362,3184
280361,51367
280361,25811
280324,4854
279837,175483
280386,107291
280386,9113
280386,19295
280383,1204
280361,19295
280386,4027
121411,176219
280386,33157
263661,38663
280368,1852
279772,175400
113911,176223
280370,9113
280335,125855
280325,145
280408,161917
280384,68823
280408,84090
280415,176242
280408,41811
280415,74584
280408,22815
280408,55351
280427,112298
280427,22815
279316,103810
279316,0
280440,124792
280440,6644
280437,72267
280447,40065
280447,5099
280455,25768
280463,56655
280408,27083
274270,145179
280466,116777
280475,166002
280455,40065
280478,4
255636,41811
280475,41811
280475,92653
280475,39300
280478,855
279850,145237
280493,7422
280475,124606
280489,1204
76031,123913
280493,3754
280489,82335
280493,8985
280489,64132
280362,176344
274270,1204
280489,620
280096,8737
280096,2107
280513,90252
280513,36055
280513,41811
280513,1145
280521,1204
280528,1204
280437,3965
280521,134326
280513,58581
280513,27343
280526,123788
46592,107061
280503,176405
280547,82846
280548,164670
280532,38200
280513,144158
280513,0
280556,9113
280545,109821
280556,109821
261030,109821
261030,151653
261030,173346
280513,3307
280548,9457
280493,164670
280548,33157
261030,164670
280556,164670
280571,9113
280523,81495
280548,144507
280571,20756
280584,101417
46592,4
280548,56670
280548,24970
280513,46212
280548,166303
280598,51654
280548,123788
280594,141200
280594,1204
280548,167942
280598,52929
280598,34069
280545,1204
280598,167942
204807,158187
204807,0
280598,13550
280513,18658
280620,52929
280622,56903
280203,175003
274963,176510
273679,176510
280625,935
280203,94768
280324,176510
280097,176510
280636,38034
280446,48827
280513,12941
280622,0
280642,0
280634,22815
280649,1204
280590,1204
280423,20624
280249,176531
280658,11732
280658,176535
280625,79256
280408,170416
280667,126524
166612,176541
166612,0
271638,41811
280667,8709
280677,42752
280677,100326
280676,79256
280678,3184
280680,102576
280493,122584
280678,154934
280688,51654
280685,6605
55649,1204
280692,6605
154440,155513
154440,0
280696,6605
280648,46624
280678,150563
280700,1204
280700,22815
144878,16025
280706,51654
280648,150563
280706,33767
280694,176582
280648,175635
280688,121951
280660,28453
280706,33869
280706,176588
280658,123788
280667,176588
280678,171739
280727,166254
280727,6644
280667,176405
280735,45759
277795,123788
277795,176405
280742,176405
280727,32860
280753,620
280753,46624
280483,175056
280747,9113
280742,46624
136702,176648
280735,35276
190649,23291
280737,0
280765,0
280765,5099
280765,123788
276737,136452
280648,123788
189957,136452
276737,20756
280776,16064
280762,22815
280762,8709
280511,176405
281788,164792
281788,620
274707,620
281794,150563
281798,95012
280737,866
280190,99346
274707,150563
281814,6605
281820,164151
281820,9113
281827,51654
281827,100326
281827,6605
281827,90252
280203,28619
278483,7575
181788,177734
280756,91491
281827,2839
281838,177745
142760,177748
281827,108980
281851,8553
281851,22815
281851,20756
276307,83193
276307,22815
281858,81480
254737,177755
195002,164670
281851,39300
76229,114863
281827,164670
179601,125641
281876,7422
281882,8553
281882,935
82341,177779
281876,56655
281892,177801
263112,177807
281882,3223
281882,22815
281882,6559
281827,136623
281906,51654
281882,4516
281906,1204
281913,53141
281911,22815
281913,118878
281906,620
281906,90252
281827,177827
281928,160887
281931,51654
185109,58581
180904,58581
277068,160887
281939,3223
281827,591
281827,0
281939,620
281949,1204
281949,83193
261612,164670
165960,0
126175,0
66951,0
224537,0
200990,0
200990,3184
200990,1204
281962,6605
280620,2429
281972,11982
281962,4
281973,164792
281824,36834
281905,36834
281979,51654
281966,7921
224537,979
281966,4
280511,6967
281979,6967
278580,2380
278580,36834
281997,7422
281996,51654
281998,149904
281882,4853
282005,11732
281998,8035
281996,56670
282008,6145
282008,90252
281979,58581
282024,161917
282024,177980
281998,177980
282027,7519
282021,177980
282033,51654
283030,1204
282008,28217
283035,53141
282021,151653
283046,9113
281997,11554
283046,177880
281997,9113
281997,79256
281966,133110
281882,22685
282033,133110
283056,177980
281827,69816
282033,177980
282033,3184
281979,3184
283073,142733
281882,179026
283077,39300
283077,34069
122372,179031
283083,3184
283079,22685
283083,177980
280641,51948
283092,177980
281979,42450
283057,150563
283107,-1
283107,157966
280511,123788
219230,179062
283111,51654
283092,150563
283113,51654
283113,17261
283109,168614
283117,1204
197599,168614
280511,0
283117,0
280513,18649
228722,179076
283124,8985
283123,620
283137,1204
283107,177827
283134,177745
277198,124272
269596,124272
283145,3965
283146,11982
283146,90252
283146,173234
283146,0
279947,153711
283123,26633
283162,213
283143,97122
283030,0
283168,88986
283167,33869
283168,1204
283168,22815
283167,0
283143,31290
283167,179133
283177,147167
283183,6605
283182,68823
283168,124466
205411,179152
138521,78254
137941,171044
137941,0
283193,133068
244472,12248
205411,34069
283200,1352
283030,21172
283194,1352
283134,179188
138521,172693
283200,56670
283200,0
129714,0
283208,28696
282021,81393
282021,0
283222,94074
283200,18658
282021,177827
283234,1204
129714,4
277170,176363
283168,58581
283250,161917
283250,172984
283251,161917
283030,54873
283251,177827
69697,1204
281945,179247
86589,179258
283241,174824
283266,1204
283266,157208
86589,76757
112054,177769
283200,175317
200945,170556
283261,5099
118759,76162
41595,-1
81976,179292
283288,72267
283289,5099
41595,25936
283294,132550
283194,88637
111210,179308
283289,98803
283289,139279
278930,179315
283266,51295
283257,51654
283316,122584
283316,22815
283306,39877
283311,28696
283283,28696
283315,172984
275724,179089
282024,173106
214154,179346
283316,58581
214154,1767
282024,90252
105352,179353
175437,94768
282006,144085
283341,3965
283350,9113
282006,157208
152600,59419
282024,167735
283316,153279
283316,167735
283345,170556
283363,82855
283341,170556
283367,169698
283344,179397
283374,46624
283374,4
283389,1204
283389,1343
283386,22815
283397,7043
282003,1324
283398,147167
28582,168795
283389,175563
283409,1204
283409,20756
283370,66745
283409,98803
283415,91349
283389,3733
283345,179397
168596,74584
283432,72188
283432,6605
254311,119814
254311,22815
46252,-1
46252,4
271238,179502
283426,13961
283069,23061
283397,179423
51148,179501
283426,167735
283069,147167
271238,0
198348,179523
278604,92198
154723,66783
264796,150563
283470,161917
604,179533
283403,136796
213386,19572
213386,0
283317,150563
198348,177980
283483,177980
283486,177980
283483,22685
283478,9113
198348,34069
283485,118937
283486,139279
278281,213
283494,51654
283494,177980
283494,179346
283485,177980
283478,22685
283520,31673
205681,179574
283517,22815
283523,22815
283525,22815
283520,6586
283514,56670
283533,154513
280096,4854
283533,53141
283493,25086
283551,112559
283546,112559
283551,91341
283551,0
283523,112559
283556,1204
283561,170556
283562,172984
283546,37393
283569,172984
99229,1204
283565,37393
280776,164670
283575,164670
283569,164670
283562,164670
283587,179654
283587,33157
283587,149904
283587,1352
283593,7422
283593,25768
283600,56670
283600,175053
254095,74584
283600,1707
283605,9113
283556,27208
283605,51367
283605,83026
7823,0
278629,179687
283587,0
283617,9113
278629,177980
283611,1352
283623,36834
278629,57972
274309,28696
283629,47730
283635,53141
283638,6586
283636,90252
283638,51654
283636,5099
283635,35959
283635,112559
283575,120380
283652,1204
283652,64132
283389,74944
283654,179687
283661,7043
283389,0
283638,143320
283661,60357
283556,123788
283665,173234
283677,121951
283679,8553
283662,0
283629,179748
283629,4
283679,179758
283683,55547
278629,22815
283699,9113
283638,35291
283703,6605
283705,161917
283703,36006
283699,22685
283699,91219
283716,132550
283716,81495
283716,1145
84477,172693
111265,-1
283638,75063
283715,133110
283600,177980
283728,1145
283731,177980
283677,133110
262763,177980
84477,177980
283710,537
283722,177980
283715,177980
283731,6586
161166,179820
283762,82513
283762,-1
283762,0
283762,102787
283698,177980
283728,145
234205,179842
283759,22685
283715,179188
283760,78254
234205,31260
283779,177980
283759,20756
283800,40065
283770,15162
283805,161917
283805,1204
283573,179837
283573,0
283798,123788
283698,0
283316,167732
283698,164670
283736,164670
283636,164670
283825,82846
283794,6644
283833,22685
283840,22685
283840,56655
283825,56655
206031,179915
283833,123788
283848,1352
40373,87709
40373,0
278603,35471
283849,177980
278603,177980
283825,90252
283825,177980
283863,122584
283863,60357
283840,177980
283833,177980
279803,179907
283872,6605
283837,170269
283872,36055
283833,52929
283872,142733
283872,51654
283648,47845
283833,119591
283833,8120
283833,103314
283888,17261
283888,51654
283840,179946
283833,176474
283893,51654
283893,177980
178352,30000
283833,122484
283716,172120
266443,161917
283872,12745
283833,179976
283893,3965
246747,179915
283833,175281
283919,22815
283899,4
196105,34520
283931,1204
283931,22815
283925,161917
283925,77020
283948,7519
283931,41811
283872,22815
223616,179393
223616,0
283906,41811
283939,77020
283962,78254
283964,91038
283334,179748
283038,134657
141859,71935
141859,0
283919,126750
283962,1204
283698,126750
283972,1204
179022,146315
283975,5099
283972,22685
266439,133110
283972,177980
273083,131820
273083,0
283989,7043
283958,177980
283990,22685
283958,22685
283990,442
283906,177980
283990,620
283614,133110
97446,123788
283934,22815
281899,117047
283989,20757
283989,3965
163641,20191
284007,46624
284015,51654
284015,61302
284015,74584
283906,122685
283906,0
284015,1324
284021,6974
284021,11732
270481,179748
284015,123788
283989,35276
284035,179748
283939,11732
256965,180100
283133,180105
284050,1204
284050,90992
284049,1204
284057,1204
270264,177980
279080,180132
284036,128395
284060,19681
284060,17898
279080,56903
279080,0
284036,177827
284033,172015
284075,161917
284075,51654
284036,172693
284082,1204
284050,174824
284036,118878
284088,161917
284088,176418
284088,46624
284033,90110
104048,123788
284101,51654
201315,180174
284106,6605
284106,110531
284111,88986
283958,3733
284113,0
279349,157809
284035,180194
284106,180194
283872,180206
284101,40065
166037,172693
279349,177980
284136,6605
284139,1204
284139,9113
284139,131624
262377,180236
284136,180243
80167,123788
284149,161291
283345,179404
283345,0
284101,78254
284156,0
284156,1204
272221,121797
284160,99953
284160,620
284169,161917
284169,42752
284169,180285
284177,7422
80167,0
199543,142903
284164,6605
284177,9113
234860,72131
234860,0
163457,116777
234860,172693
284198,7422
124996,180315
177311,53697
284200,6605
284198,20756
201487,21538
284200,132550
284206,76159
284203,6605
284203,123788
284206,620
190802,95252
190802,0
284213,22815
284215,172693
284215,1204
163457,30278
284219,7422
283815,23061
284215,0
284215,44124
284227,41811
284227,22815
284230,172693
283316,26009
283559,174783
284215,179062
284033,0
284237,173234
284215,90992
30135,20757
116863,98803
283429,180370
245912,125005
284241,125005
284177,119814
284200,119814
284215,-1
284261,40065
284215,180399
284266,170556
284269,100804
284269,172693
284280,27161
275155,91639
284280,7422
284260,170556
284260,40065
284280,22685
284280,139390
284266,56670
284289,142319
283429,74584
284303,40065
284306,40724
284306,22685
284302,123656
284306,167549
284280,18658
276640,177980
284280,52871
258446,176344
103673,0
246684,180464
284306,180411
284280,180465
284215,34149
284266,53141
283736,158338
284280,40410
284280,0
284306,180482
284333,123788
284325,45996
284306,52672
246684,18916
246684,0
284314,164151
284344,52871
284325,7748
284313,52512
284344,41811
279970,180507
284314,30996
284344,62323
284360,123656
134118,39006
284359,51654
274514,180550
284314,41811
284334,170556
279369,176510
284365,6605
284359,21255
284280,111597
284344,119814
284389,64132
284359,113256
284359,0
284380,81480
198740,1204
284384,9113
284356,97122
270641,143834
280194,143834
284384,56655
284230,10050
243154,61634
113593,55819
284402,22685
134118,9266
284408,25768
284412,149904
284415,82096
214348,170556
284415,123788
214348,172693
214348,30278
284429,123194
284429,180411
284429,22685
284429,4
284186,126522
283192,9479
284408,122584
284306,42450
144128,180719
284415,42450
284415,177980
284415,79256
284442,82096
284306,7921
284452,150563
283192,22050
284452,22050
284460,22050
284306,15653
284452,41382
284460,9113
284457,22050
251832,155833
284227,22050
284227,0
214616,171250
284474,6605
284474,147409
284482,0
267935,176510
284470,176510
229673,176510
284306,591
284306,0
284470,3965
284415,3411
284482,180799
146319,99957
146319,0
249891,180839
284513,1204
284497,180859
284508,33869
284503,134647
284497,1320
284442,60357
284515,5099
280238,105816
284520,22685
284520,177980
284503,10563
284530,7422
284508,56670
284496,116777
188473,180895
284539,56670
284497,122584
284543,3965
284543,78254
284544,78254
284497,177827
284497,0
284543,98803
284544,620
284539,167101
284539,0
284515,165141
284561,-1
284561,180963
284561,37699
284561,25016
284561,180939
284561,0
284561,84351
87385,4
284492,28718
284503,126721
284496,22685
284344,90992
284496,4854
284306,2839
284496,46197
284573,6644
136248,158187
136248,0
284573,123788
284592,161917
284530,0
135218,65755
284510,3965
284496,176510
284608,56670
284616,180992
284585,66698
284624,9113
284636,56655
284585,56655
284561,181026
284650,25768
284650,6967
284654,5084
251799,118923
284656,9113
284634,5099
176049,181033
176049,0
284648,5099
284648,34183
284656,6586
247299,3309
284670,82096
284585,122685
284668,136712
284415,51654
284482,88986
284585,172015
284650,33869
284668,13961
148049,181083
135218,26177
46637,172693
284689,63117
284688,1093
284700,55216
284700,6605
212971,55216
231336,181103
284695,74584
284701,28696
284701,34148
284689,41811
280694,176569
171741,67036
171741,0
171741,74584
284730,11732
284634,119814
284735,40065
284727,9113
284740,9113
284737,161917
284743,35841
284737,179062
284743,161917
147480,181155
284758,7043
284740,166557
284740,0
284763,34069
279965,25811
284766,161917
279965,620
284763,1204
284763,90252
168072,90252
279964,1343
284776,51654
284763,591
284763,0
284780,213
284780,172
284306,4117
284306,53141
284781,11732
284760,174824
284780,64030
284789,174824
284789,620
284791,33869
284792,1352
284788,1352
284796,25811
284794,41811
284791,90252
284788,6605
284815,36383
284815,9113
284799,41811
284758,181159
284653,150563
284799,150563
284760,150563
284776,3965
284799,181234
284752,150563
284685,150563
284492,150563
284841,161917
284842,60357
277311,90252
284841,90252
284752,90252
284789,123788
284767,181176
284853,161917
284773,60357
284815,181272
284865,1204
284815,181276
284874,1204
284874,51654
274151,26494
28228,169698
284794,64030
232469,-1
284884,40065
275667,116206
284815,146671
284815,0
284888,3414
284888,7921
284888,150563
284903,161917
284905,52871
284865,150563
284912,1204
284815,14579
284914,150563
51286,40065
284918,26494
284815,44176
284903,181353
284903,34069
284903,53141
284799,25476
284937,51654
283762,119814
284937,0
284942,51654
284942,5464
284937,60084
284937,134329
116519,134329
284946,6605
284937,9981
284942,162432
284956,1352
284937,3184
284956,9113
284937,591
138212,150563
284937,143358
284945,175133
284945,122500
284956,5099
284937,18658
284946,3965
284964,181424
284982,56655
284925,126721
284752,9113
284992,1767
222528,181441
285000,151611
285001,9479
284999,51654
284945,9113
116519,58581
285010,1204
284982,181459
284999,181460
284945,50055
285017,181465
285017,0
284991,855
284799,22888
284991,177980
285017,3965
43886,181469
285006,7519
284873,33888
285037,51654
284905,181479
285037,40065
285027,9113
284992,181436
285037,8035
43886,8035
285027,22685
284737,181508
285047,6967
235618,32411
285062,60357
285037,123788
285037,41163
204387,123788
273349,123788
285074,7422
285074,41163
285060,6967
137764,181545
284946,35639
285006,1204
284985,91953
284215,8432
204651,74165
284942,53019
285097,6847
285096,1204
285082,41811
285097,6586
285097,53141
285096,9113
285000,172015
285111,154513
256372,180100
285111,15162
285111,16992
285111,150587
285117,41811
284982,12828
285096,94768
285097,36259
285122,180118
285123,6605
284974,119814
285133,22815
285133,51654
285123,122
285000,122484
285142,69111
285122,60357
285147,144515
285097,102449
285150,9113
284542,159954
285097,131624
285128,620
285140,31673
285128,30278
285165,7422
285165,14145
285165,52672
285165,16375
285173,1145
285138,6605
285154,172693
119455,3184
285182,51654
284215,122584
119455,123788
285138,22685
285197,177980
102507,123788
283334,125047
285206,181698
119455,158187
119455,0
285140,118878
284500,935
285222,94768
285229,1352
285220,181727
285233,4
284637,169472
285195,169472
66858,93585
285243,20756
284937,71548
285242,9457
276571,85026
285235,1352
285233,13597
285255,170556
285251,163755
285235,111365
285264,1352
285251,8737
285255,66037
285255,41811
285255,177980
285273,8035
285273,6605
285255,36570
285276,177980
285281,64132
285276,3184
285281,177980
285097,73603
285218,51295
285288,7422
285255,181807
11856,123958
285288,123788
285288,1352
285295,7422
285195,4854
136671,28071
136671,0
157984,28071
157984,0
285295,22815
285255,58581
285251,20299
139582,181816
285288,181822
285306,4
205606,4013
277473,119814
285312,172984
91242,181833
91242,0
45711,9113
256673,49141
277764,165419
285312,52929
285133,161912
285133,0
285255,124247
285325,13181
285329,131624
285333,173926
285312,9113
285333,179062
285334,181838
285312,179062
261779,181871
285346,9113
285276,78953
285333,123788
196579,123788
285355,51654
285355,60357
285334,123788
285355,22685
285255,11833
285366,51654
285233,181860
71440,136413
285233,177980
285195,142319
273208,126907
285333,22815
273208,74584
285382,41811
285315,906
285393,92198
285393,172
285315,175056
285391,16467
190227,11782
285339,177980
285418,7043
285422,25811
285421,79983
285420,111787
285421,4
285429,41811
285429,26494
285433,1204
285433,175281
285422,112465
285255,114878
283563,181976
285433,40065
280660,40065
283563,56583
285433,122
285465,132550
285422,182006
285418,128038
285465,31312
111863,173768
111863,0
285472,78551
284356,128542
11846,22815
285446,3965
285433,102848
11846,40590
285481,164670
285489,6974
285494,172693
285494,9113
285494,33157
285497,22685
279935,69111
285497,5099
202663,43098
285504,22685
285504,5099
285465,172693
136508,6877
136508,0
285135,126740
285514,161917
285433,182078
285514,-1
285483,88351
285527,64132
285527,6605
285433,0
285527,38250
285527,66652
285527,9113
285540,9113
285540,11732
285540,13597
285465,119814
285552,7422
285558,7422
285558,60357
285527,172693
285556,7043
285563,7422
285568,177980
285563,9113
225334,182126
285561,176167
157395,54779
285577,92198
285579,177980
285577,6605
285577,122584
285592,154513
285592,7422
285563,3965
285592,855
285592,64132
285591,22685
285558,182178
285588,1204
285603,935
285603,7422
285572,52672
101038,172693
285603,1204
285572,1204
285603,22685
285603,3965
285556,1352
285603,172693
285618,0
285545,23061
285603,49141
285527,158187
285527,0
285147,41811
285603,0
285618,169412
285592,157313
285603,157313
285631,1204
285631,935
285631,39030
285631,71409
285579,3965
285592,33843
285631,3965
285147,180470
285631,179062
285647,9113
285647,6605
285647,41811
273810,182231
285591,49923
285631,123788
285651,175298
285651,31290
285651,53019
285651,174824
285631,120232
285523,6402
285677,40065
285671,60357
285680,6605
280195,172295
285677,22685
22363,182274
285697,7422
285523,9007
285697,30278
285701,41811
262436,7840
170222,172693
285666,36834
71621,111118
285682,118878
285719,-1
285719,6865
270898,176661
285727,166254
285731,166254
285677,120232
285727,4854
285748,-1
285748,114104
285747,41811
285747,147734
285677,169490
285677,0
285743,36845
285756,41811
285755,3965
285760,116461
285747,123788
285767,-1
285767,0
285755,91480
285740,112058
285773,22815
285760,182366
225931,182379
176978,25936
285787,172693
285788,6605
285787,123788
285787,4
285787,6605
285787,122584
232301,39300
279935,182360
166520,182360
285375,172761
270898,96816
285787,176318
285788,122584
285810,172693
285810,0
285787,131546
285827,41811
232301,33157
285832,112871
285831,22685
221762,41811
285838,1204
285838,138471
285838,61852
285731,-1
285731,158755
285731,4
285836,177980
285815,87944
285850,177980
285677,591
285787,179062
285860,182462
285860,154513
285860,52929
285865,52929
285866,161917
285865,22815
285865,123958
285135,41811
285876,7422
285787,50055
285787,0
285860,120232
285883,22815
285888,0
285886,122584
285893,0
285890,1204
22769,70009
285909,33157
285811,12617
285908,112871
285924,7422
285860,591
285860,0
285860,53019
285911,41811
88428,182554
88428,172693
285939,7422
285939,7043
285787,591
285941,935
285787,35390
285941,1204
285939,41811
183815,182574
285941,0
285943,1204
112886,53019
285938,136623
21032,1204
285953,41811
285953,33157
285953,100669
126208,78451
126208,0
21032,0
121289,8776
285961,7043
285941,90252
285941,33157
285972,9479
285972,1204
285972,22815
99543,182605
285905,161917
285980,182610
285569,129798
285885,517
285866,517
285941,26633
285147,173910
285941,98612
285939,47845
118788,145344
118788,43453
285850,143320
285938,7519
183815,25936
286008,41811
286008,172693
285941,93371
110634,182655
285941,591
285941,53019
285984,164670
286025,1352
45643,4
285312,37622
270218,1114
285976,44470
285908,79615
286036,177827
36034,31260
286037,177827
286041,41811
283779,213
230919,150175
285876,26494
285984,78953
51712,113584
51712,0
51712,53019
281847,180118
124500,174667
124500,179062
232229,154569
286036,136712
131397,25936
53533,99291
54718,25936
285727,23061
107889,59429
286081,161917
286081,935
286047,87944
285214,23061
286043,23061
286097,161917
286097,41811
237123,127773
286101,8553
286101,161917
237123,34069
285391,145808
286103,9113
245110,180118
286126,161917
54718,57792
286126,1254
286124,22685
286037,182820
286037,123788
286136,82691
230180,40065
286143,101974
286037,0
124570,41811
286150,3852
286136,177980
221005,142903
286157,22685
285391,128682
286126,9113
211959,169323
211959,0
286143,29029
286177,161917
286126,34181
263914,182885
286142,12917
286187,51654
286186,1204
286186,9479
285510,161910
286180,74584
267752,172475
286204,88986
286204,1204
286126,1204
285123,63183
286156,126402
61738,71662
286211,9113
286209,9113
286226,7422
155008,180954
286226,96532
286235,46898
286231,60357
286238,5084
286180,172693
286226,29972
286243,182971
286226,123788
285938,861
286252,122584
286254,3965
286261,55400
286254,9113
286257,3611
286147,10103
286266,123656
286226,144436
286252,8434
286252,161951
286266,34069
286219,182993
286226,134294
286257,167791
286257,10563
286254,3915
261552,28660
261552,0
286254,123788
286282,3965
286226,183020
285980,143320
97295,183025
286285,177980
286288,55400
285525,182971
286293,1204
286297,4
286297,161917
286297,51654
286037,47365
286297,143320
286297,935
276510,128012
285525,68823
286226,96713
286226,0
276510,73328
286226,63202
285391,112465
221910,59112
286330,183076
286318,183076
286300,19115
286226,120232
286333,76091
213052,103709
286293,73328
286333,9113
286226,104074
286157,16929
285850,29076
285850,34069
279299,22685
97295,116095
286157,182971
286157,0
286369,7422
285850,95705
285850,0
286374,25768
286374,41811
286377,41811
286377,25768
286374,60357
286318,182993
286330,855
286374,123788
46716,174544
285850,172693
286187,123788
286389,1204
286187,1767
286187,6605
279299,14529
286363,167791
286402,105014
286406,90889
286406,161917
286330,49141
286407,22685
286407,161917
286400,9479
286420,935
286420,1204
286424,132133
286424,51654
286428,1204
286428,0
269704,0
286438,116461
285480,183170
286438,1204
286443,22815
156220,45533
286428,123788
286422,31290
286454,7422
193563,67140
286456,42923
285480,116777
286235,183260
286377,163834
286466,1204
273217,172693
286485,22685
286488,22815
285677,183283
286490,161917
286466,9479
286490,1204
286488,41811
286377,0
286490,22815
286485,179062
286499,11732
286499,935
190719,183296
286507,22815
286510,41811
286463,183308
105463,-1
105463,0
286517,139367
286535,183334
286524,183333
286535,115790
286533,183330
286535,90399
286552,172693
286552,7043
286552,40065
286550,172693
286547,182141
286556,8100
7705,179292
263285,57805
286553,40065
124570,25476
214108,40065
285725,173910
286553,71409
286553,3965
209602,173910
285725,2566
279028,173910
286552,29972
40373,151350
286600,161917
286600,15162
286535,155513
286604,158030
233257,183400
286607,22815
286535,123788
286597,28696
286548,123788
99295,128432
286622,34069
278896,182686
284968,158030
286622,161917
286507,138314
286552,143370
286638,183441
286552,46221
286641,164792
286641,30278
285924,113632
285924,9113
286651,90252
286660,90252
286660,68823
286622,3184
286637,174824
286622,155513
286622,0
286677,51654
231010,183476
286660,69111
286462,175056
264081,21218
286704,9113
286704,1204
286598,111969
286704,94074
286712,175281
286712,7043
286712,22815
286694,1204
286722,1204
286712,40065
286712,1204
286722,620
286722,9113
286727,7422
285831,123788
286727,9113
286730,173926
286727,169206
286692,9113
286690,161457
286730,72267
286719,5099
286660,161513
286730,155384
286658,172529
286743,40065
286552,3278
286692,56670
286722,14237
286712,1352
285677,56903
286702,157208
286722,66652
286722,0
286767,95012
286692,89032
263274,180118
286692,53956
286779,76091
286782,58581
286788,112079
286788,54161
286787,6402
286456,183615
286552,31290
286788,183615
286457,33157
120872,170355
286808,7422
286457,82909
286808,40065
286814,7422
286814,43241
286456,22685
286788,90252
286814,12828
286779,9113
92393,90252
286524,23264
286788,22685
284358,183634
286457,99672
286833,51654
286826,29029
286830,855
286833,40065
286826,0
286834,9113
286840,119759
286830,181860
174745,183662
286840,89032
286834,182971
188687,0
286830,28696
286830,5099
286860,40065
286859,28696
286834,171822
286860,53141
286861,161917
286848,5099
40454,-1
286849,183685
147205,183692
33020,183693
286814,158886
33020,155513
286885,-1
286885,13285
286814,148612
286881,148612
286822,148612
286862,148612
286881,183714
286898,16929
286700,167281
33020,57792
286914,5351
286914,10158
286806,183742
286763,119814
286914,22685
286457,183745
286928,6605
85069,139279
286457,19417
279349,164670
286928,145338
286908,3965
286942,51654
286928,20299
286942,122584
286953,22685
286909,63202
286951,68823
286953,53141
286899,53141
286937,167281
286942,1767
286969,183801
285941,3965
286942,86692
286969,51654
286937,181703
235082,181077
286540,167281
286986,172984
286940,183812
286942,3965
286540,74584
286540,0
286996,22815
286996,179954
286996,60357
286993,138397
286490,11246
73237,181703
286970,180118
286499,53019
286970,3965
286996,183830
286996,145872
