Id,Score
285747,5
285748,1
285749,1
285753,0
285754,6
285755,6
285756,0
285757,1
285758,5
285759,10
285760,5
285762,1
285763,0
285767,2
285768,1
285770,1
285771,1
285773,6
285774,2
285777,7
285779,-1
285787,77
285788,1
285789,96
285790,2
285791,13
285792,12
285793,35
285795,109
285796,1
285798,1
285801,1
285802,1
285806,2
285807,5
285810,1
285811,2
285814,1
285815,1
285816,-1
285817,6
285821,1
285824,3
285827,7
285829,11
285830,0
285831,8
285832,2
285835,5
285836,2
285837,9
285838,7
285839,6
285840,5
285842,10
285844,0
285846,0
285847,0
285850,29
285851,2
285852,1
285855,8
285856,8
285860,40
285861,3
285862,2
285863,44
285865,-1
285866,0
285867,7
285868,5
285871,1
285873,0
285875,3
285876,2
285877,6
285881,21
285882,2
285883,1
285884,1
285885,78
285886,4
285888,12
285890,2
285891,19
285893,2
285896,6
285897,9
285903,4
285905,5
285908,4
285909,0
285911,1
285912,3
285916,4
285918,7
285924,4
285926,4
285930,4
285932,-3
285935,5
285938,9
285939,4
285940,2
285941,46
285942,4
285943,0
285944,15
285945,0
285946,1
285947,47
285949,1
285950,1
285953,5
285954,1
285956,2
285957,4
285958,1
285959,1
285961,5
285964,0
285966,3
285969,21
285971,7
285972,2
285973,0
285974,2
285975,0
285976,3
285978,7
285979,1
285980,0
285982,0
285984,2
285985,2
285986,86
285987,1
285988,13
285989,1
285991,3
285995,1
285996,0
285997,0
285998,-1
286000,4
286002,2
286003,5
286008,7
286013,30
286014,6
286020,6
286022,-4
286024,1
286025,4
286026,6
286028,1
286029,0
286031,1
286032,0
286034,2
286036,2
286037,0
286039,2
286040,1
286041,0
286042,3
286043,0
286045,2
286047,1
286049,1
286051,2
286055,3
286057,3
286061,1
286062,3
286063,2
286068,0
286069,3
286075,1
286076,1
286080,2
286081,3
286082,7
286083,3
286087,0
286088,1
286089,1
286091,0
286097,2
286098,3
286099,0
286100,0
286101,0
286103,1
286104,3
286105,0
286108,1
286111,0
286113,2
286120,1
286124,21
286125,1
286126,18
286127,27
286128,12
286130,4
286131,1
286133,0
286135,0
286136,1
286137,1
286138,2
286140,0
286142,0
286143,0
286144,2
286146,1
286147,1
286148,1
286149,3
286150,2
286154,17
286156,4
286157,0
286158,2
286160,0
286162,1
286163,0
286164,1
286166,0
286168,9
286171,0
286176,2
286177,2
286178,1
286180,1
286181,0
286183,5
286184,5
286186,1
286187,0
286188,1
286189,3
286191,2
286192,0
286193,1
286194,3
286197,0
286198,0
286199,0
286200,0
286204,6
286206,5
286208,19
286209,3
286210,3
286211,2
286213,1
286215,1
286218,3
286219,0
286220,2
286226,28
286227,44
286230,-1
286231,12
286232,1
286234,2
286235,5
286236,9
286238,1
286240,7
286241,2
286242,4
286243,10
286248,64
286249,4
286250,7
286251,14
286252,21
286253,1
286254,4
286256,52
286257,3
286260,2
286261,2
286263,9
286264,4
286265,0
286266,1
286267,1
286268,1
286269,9
286270,-1
286271,2
286273,0
286275,1
286277,6
286278,1
286279,0
286280,2
286281,3
286282,2
286284,1
286285,3
286286,2
286287,1
286288,1
286289,0
286290,4
286291,1
286292,0
286293,19
286294,1
286295,0
286296,7
286297,15
286298,2
286299,11
286300,2
286301,7
286303,0
286304,1
286309,-1
286315,7
286318,-1
286319,1
286320,0
286321,1
286324,1
286326,0
286327,0
286328,0
286330,0
286331,0
286332,1
286333,1
286335,2
286336,3
286337,2
286338,0
286340,4
286341,0
286343,1
286347,1
286359,3
286361,4
286362,11
286363,3
286364,1
286368,1
286369,0
286370,2
286372,4
286374,4
286375,4
286376,7
286377,4
286378,3
286379,9
286380,0
286382,2
286384,0
286388,0
286389,1
286391,0
286392,1
286393,0
286394,2
286395,-2
286396,5
286397,0
286398,2
286400,11
286401,2
286402,2
286403,1
286406,7
286407,-1
286408,-1
286409,8
286411,1
286412,1
286413,1
286415,2
286419,4
286420,6
286421,4
286422,1
286423,7
286424,0
286426,1
286427,1
286428,2
286433,7
286437,4
286438,0
286440,7
286441,0
286443,0
286447,6
286448,0
286449,0
286453,2
286454,1
286455,2
286456,11
286457,6
286458,14
286459,2
286462,2
286463,1
286466,0
286474,3
286475,0
286476,1
286479,2
286481,0
286485,3
286487,3
286488,4
286489,4
286490,10
286492,5
286493,3
286494,26
286495,2
286497,2
286498,0
286499,1
286500,0
286501,0
286502,13
286503,20
286504,4
286507,4
286510,2
286512,7
286514,6
286515,1
286516,1
286517,0
286524,1
286527,5
286529,2
286533,1
286535,2
286536,0
286537,2
286538,8
286540,8
286541,3
286547,1
286548,0
286549,0
286550,0
286552,32
286553,3
286554,74
286555,51
286556,1
286559,8
286562,0
286563,5
286564,1
286566,5
286567,0
286569,4
286572,1
286576,3
286582,0
286586,1
286587,4
286590,1
286592,1
286593,3
286594,0
286595,2
286596,11
286597,4
286598,1
286600,14
286601,25
286602,20
286603,0
286604,0
286605,5
286607,1
286608,1
286609,2
286610,0
286612,2
286613,2
286615,4
286621,1
286622,3
286623,4
286624,0
286625,3
286626,1
286629,1
286637,1
286638,0
286640,7
286641,3
286642,1
286643,16
286644,0
286645,0
286646,7
286649,1
286650,1
286651,1
286653,2
286654,0
286656,4
286658,0
286660,2
286661,1
286662,7
286669,3
286673,1
286676,9
286677,0
286679,3
286681,0
286688,0
286690,0
286692,4
286693,1
286694,4
286696,2
286698,6
286700,0
286702,1
286704,-1
286705,3
286707,1
286708,1
286709,0
286712,8
286713,1
286714,4
286715,17
286716,7
286719,-1
286720,4
286722,7
286723,2
286724,0
286725,3
286726,11
286727,2
286729,0
286730,-3
286732,0
286733,3
286734,7
286735,0
286737,3
286738,1
286739,4
286740,2
286741,0
286742,1
286743,2
286744,1
286745,2
286748,3
286749,1
286752,2
286753,3
286755,1
286763,11
286764,2
286767,1
286769,2
286772,0
286773,2
286777,2
286779,3
286780,1
286782,17
286783,1
286786,5
286787,2
286788,7
286790,-3
286791,15
286795,1
286803,1
286804,3
286805,5
286806,3
286807,0
286808,3
286810,0
286811,4
286812,2
286813,7
286814,9
286815,4
286816,8
286817,3
286818,2
286819,32
286820,1
286821,8
286822,12
286823,0
286826,8
286828,1
286829,1
286830,4
286831,1
286833,0
286834,2
286836,4
286837,10
286838,1
286839,0
286840,0
286841,9
286844,0
286845,2
286846,0
286848,2
286849,2
286850,4
286852,2
286859,2
286860,4
286861,0
286862,3
286863,1
286864,3
286865,4
286866,3
286867,0
286868,3
286869,1
286871,2
286872,1
286873,4
286875,0
286877,0
286879,2
286881,9
286885,0
286886,0
286887,-5
286888,15
286889,3
286890,1
286892,0
286893,0
286894,0
286895,0
286896,1
286898,2
286899,5
286901,4
286904,1
286907,1
286908,1
286909,4
286910,1
286912,2
286914,1
286915,4
286916,2
286917,2
286921,8
286922,8
286924,2
286927,1
286928,17
286929,29
286930,0
286931,0
286934,1
286936,3
286937,4
286938,1
286940,-1
286942,15
286944,8
286949,16
286950,6
286951,6
286953,2
286955,1
286956,3
286957,3
286958,5
286961,2
286965,3
286967,4
286968,9
286969,1
286970,2
286971,9
286972,2
286973,26
286974,1
286975,0
286977,2
286978,1
286979,1
286981,5
286982,7
286984,2
286985,2
286986,2
286988,5
286989,1
286991,-1
286993,4
286995,1
286996,33
286997,44
286998,2
286999,19
287000,3
287002,5
287004,1
287005,2
287008,1
287009,2
287011,5
287014,7
287015,11
287016,0
287017,7
287018,13
287019,1
287023,1
287028,2
287029,0
287031,12
287032,1
287033,3
287035,2
287037,22
287039,34
287040,6
287041,3
287042,65
287043,10
287045,28
287046,11
287047,3
287052,0
287054,1
287056,2
287057,1
287058,2
287060,0
287061,2
287063,4
287064,3
287065,-1
287066,1
287067,2
287068,1
287069,38
287070,0
287072,1
287076,3
287079,6
287080,5
287081,1
287083,2
287084,0
287085,11
287086,23
287087,13
287088,0
287089,40
287090,2
287093,2
287095,-3
287096,2
287097,2
287101,0
287102,1
287103,-4
287105,2
287106,0
287109,-3
287111,9
287112,1
287115,1
287116,-2
287117,4
287118,4
287124,6
287125,0
287126,3
287130,-2
287131,3
287133,3
287138,0
287139,0
287140,2
287144,2
287145,0
287149,2
287150,0
287152,0
287155,-2
287156,2
287160,1
287163,0
287164,1
287165,2
287166,3
287167,3
287168,3
287170,-2
287173,0
287177,0
287180,0
287181,1
287182,1
287183,-1
287184,6
287185,0
287186,2
287187,2
287190,3
287191,0
287192,1
287193,2
287194,4
287197,2
287198,1
287199,-4
287200,1
287201,0
287202,0
287203,2
287205,2
287206,0
287208,6
287209,1
287210,2
287211,3
287212,1
287213,2
287214,1
287216,1
287223,2
287226,2
287228,8
287229,1
287230,2
287231,8
287233,9
287234,14
287236,1
287237,2
287239,1
287241,2
287243,2
287253,1
287254,10
287255,11
287257,16
287258,5
287261,2
287262,9
287263,25
287277,0
287284,3
287285,2
287287,14
287288,3
287291,4
287292,-1
287293,2
287297,0
287298,0
287299,2
287303,3
287305,2
287306,1
287307,1
287308,2
287309,0
287310,5
287312,1
287313,3
287315,2
287316,1
287317,-2
287319,-1
287320,0
287322,17
287323,2
287324,0
287326,4
287329,5
287330,6
287331,1
287335,1
287336,0
287337,3
287341,0
287342,12
287343,1
287344,5
287345,1
287346,22
287347,9
287349,2
287351,2
287352,2
287353,2
287355,8
287359,5
287360,1
287365,1
287366,2
287367,3
287368,10
287369,2
287370,9
287373,7
287377,1
287378,3
287379,10
287384,1
287385,1
287387,3
287389,15
287391,6
287393,10
287395,1
287396,0
287397,1
287398,2
287399,3
287400,0
287401,2
287402,14
287403,4
287404,2
287405,3
287406,1
287409,5
287410,3
287412,1
287413,0
287414,2
287415,2
287419,3
287420,0
287421,1
287423,0
287425,0
287427,1
287428,2
287431,1
287433,2
287434,2
287436,6
287438,0
287439,1
287444,0
287445,1
287448,0
287454,6
287456,5
287458,6
287461,18
287462,2
287463,42
287464,12
287468,6
287470,6
287471,2
287472,3
287473,16
287474,2
287475,18
287478,6
287484,3
287485,3
287486,5
287487,11
287489,-1
287490,5
287491,0
287493,3
287497,1
287498,1
287499,15
287500,0
287501,0
287502,2
287505,11
287507,1
287510,0
287515,1
287517,1
287519,0
287521,0
287522,1
287523,0
287524,2
287525,1
287528,2
287529,8
287530,3
287531,1
287532,2
287535,4
287536,4
287539,1
287541,4
287542,1
287544,5
287545,4
287546,1
287547,3
287549,0
287550,3
287552,0
287554,2
287556,4
287564,1
287565,1
287566,1
287568,1
287569,1
287571,0
287576,1
287577,1
287578,1
287579,0
287582,0
287583,0
287585,0
287587,3
287589,2
287590,10
287591,-1
287592,4
287593,1
287595,2
287599,0
287600,6
287606,40
287608,2
287609,3
287610,0
287611,1
287612,2
287613,2
287614,23
287615,2
287616,0
287617,0
287619,1
287620,32
287621,8
287622,6
287623,1
287624,2
287625,7
287626,0
287627,0
287628,1
287630,3
287633,11
287634,7
287635,10
287636,3
287637,2
287638,4
287640,-1
287642,0
287643,0
287646,4
287647,0
287651,1
287652,1
287654,7
287655,3
287656,2
287657,2
287658,7
287659,2
287661,0
287664,2
287665,7
287667,5
287668,2
287670,1
287671,4
287672,3
287674,-1
287675,10
287676,3
287677,7
287679,2
287680,1
287681,1
287683,4
287684,0
287685,1
287686,3
287688,1
287689,4
287690,0
287694,5
287695,6
287696,0
287698,0
287699,1
287705,0
287707,3
287708,1
287714,1
287715,0
287716,2
287718,1
287721,1
287722,2
287723,0
287724,0
287725,-1
287726,0
287727,3
287728,0
287733,4
287734,1
287735,8
287736,8
287737,16
287738,2
287740,5
287741,1
287742,4
287743,1
287744,2
287745,1
287746,5
287747,1
287748,3
287749,4
287750,0
287751,0
287761,5
287762,2
287763,0
287764,4
287765,1
287766,0
287767,1
287769,1
287770,0
287771,0
287774,0
287776,1
287777,0
287778,0
287780,3
287781,4
287782,3
287783,3
287784,5
287786,-1
287787,1
287788,1
287790,4
287791,7
287793,4
287795,4
287798,1
287800,0
287801,1
287804,2
287806,5
287809,7
287810,1
287811,-3
287812,2
287814,5
287816,22
287817,44
287818,1
287819,287
287820,254
287821,2
287822,7
287823,1
287825,1
287826,14
287827,2
287829,1
287831,2
287832,5
287833,6
287835,8
287836,29
287839,4
287841,2
287842,34
287844,58
287850,1
287851,0
287853,4
287855,0
287856,0
287857,1
287859,0
287860,5
287861,1
287862,2
287863,0
287864,2
287865,0
287866,3
287868,3
287869,0
287870,3
287873,0
287874,2
287876,2
287879,1
287882,0
287883,5
287886,3
287887,0
287888,2
287892,1
287893,1
287894,0
287895,0
287896,3
287897,1
287898,1
287900,4
287901,1
287906,5
287907,1
287908,3
287909,0
287912,1
287914,2
287915,1
287916,0
287917,4
287918,1
287921,6
287922,0
287923,2
287924,21
287927,6
287928,5
287929,0
287931,5
287932,8
287933,6
287934,4
287938,1
287940,11
287941,4
287943,2
287944,0
287945,0
287946,3
287947,1
287948,4
287949,0
287950,0
287953,75
287956,0
287959,7
287961,1
287962,7
287965,3
287967,0
287968,2
287971,0
287973,4
287976,11
287977,9
287978,0
287979,0
287980,5
287983,14
287985,2
287986,2
287987,2
287988,2
287992,2
287993,3
287994,3
287995,1
287998,2
288000,0
288001,2
288002,0
288003,4
288005,1
288006,2
288009,2
288010,0
288011,0
288012,0
288014,2
288015,3
288016,4
288017,1
288018,11
288019,0
288020,0
288021,1
288023,1
288025,3
288026,0
288028,1
288029,4
288031,9
288033,1
288034,9
288035,4
288037,0
288039,2
288041,0
288043,3
288046,5
288047,1
288048,2
288049,3
288050,2
288051,0
288054,1
288055,2
288057,1
288060,6
288062,7
288063,10
288066,10
288068,7
288069,0
288071,0
288072,2
288074,6
288078,1
288080,1
288083,1
288084,1
288086,6
288087,4
288088,3
288089,6
288090,2
288096,4
288098,3
288099,0
288100,3
288101,1
288102,3
288103,9
288104,1
288105,-1
288107,1
288108,0
288109,1
288110,-2
288114,1
288115,5
288119,2
288120,2
288121,1
288123,1
288125,0
288126,1
288132,1
288134,4
288138,2
288139,2
288140,-1
288141,2
288142,0
288143,1
288144,4
288146,2
288149,7
288152,7
288153,4
288156,1
288157,1
288158,8
288159,1
288160,-2
288162,0
288165,10
288166,3
288167,16
288168,23
288169,9
288171,36
288173,1
288175,1
288177,1
288179,0
288180,6
288183,1
288184,0
288185,1
288186,2
288195,0
288196,0
288197,-1
288200,1
288202,4
288204,0
288205,89
288206,1
288207,4
288209,8
288210,9
288211,13
288212,34
288213,113
288214,0
288216,1
288217,0
288218,15
288219,1
288221,-1
288222,1
288223,2
288224,0
288225,2
288226,5
288227,1
288229,1
288230,-1
288231,11
288232,24
288234,0
288237,0
288238,1
288241,4
288242,2
288246,1
288248,1
288249,3
288250,1
288251,0
288253,2
288254,6
288255,2
288259,3
288260,3
288261,2
288264,4
288266,0
288268,0
288271,-4
288273,9
288275,1
288276,5
288277,0
288278,12
288279,5
288281,7
288282,8
288283,6
288286,3
288287,0
288289,3
288290,4
288292,1
288293,2
288294,3
288295,10
288296,3
288298,4
288301,11
288302,2
288303,0
288304,6
288307,11
288308,0
288309,0
288310,2
288311,9
288313,11
288315,1
288318,16
288319,3
288320,0
288323,1
288326,0
288327,2
288329,2
288332,2
288333,9
288338,0
288342,0
288346,4
288347,1
288348,0
288351,2
288354,4
288355,13
288356,3
288357,2
288358,2
288364,8
288370,10
288371,1
288372,2
288375,4
288376,16
288377,4
288378,1
288379,13
288382,0
288384,17
288386,3
288388,0
288389,2
288390,3
288391,1
288392,1
288393,2
288394,6
288395,1
288396,2
288397,0
288398,0
288399,10
288404,2
288405,95
288406,4
288407,47
288408,5
288409,3
288410,1
288411,112
288412,66
288413,10
288414,8
288417,4
288418,12
288420,9
288422,2
288423,1
288424,1
288426,0
288428,3
288429,2
288430,3
288434,2
288435,0
288437,2
288439,2
288440,1
288441,3
288442,3
288444,2
288446,2
288447,3
288448,0
288450,0
288455,0
288457,4
288460,1
288461,3
288462,3
288463,4
288464,9
288465,8
288466,-1
288467,-1
288470,1
288471,0
288472,0
288474,4
288476,2
288477,1
288478,5
288479,2
288481,2
288482,1
288484,0
288485,2
288486,3
288491,3
288493,2
288494,1
288495,2
288496,2
288499,1
288502,2
288503,3
288505,2
288507,1
288508,2
288509,3
288511,2
288512,2
288513,0
288517,2
288519,0
288522,0
288524,2
288527,1
288528,4
288529,4
288532,3
288533,4
288535,1
288536,4
288539,1
288540,0
288541,1
288543,0
288546,0
288547,1
288548,0
288553,1
288558,0
288560,7
288563,10
288564,1
288567,3
288569,10
288574,1
288575,2
288578,1
288579,2
288580,0
288581,2
288583,1
288584,1
288585,1
288586,-1
288588,2
288590,0
288591,2
288593,1
288594,1
288595,4
288596,1
288597,2
288598,2
288599,6
288600,1
288601,12
288603,1
288605,3
288606,6
288607,1
288613,3
288614,1
288615,3
288616,4
288617,1
288623,2
288625,9
288627,2
288628,1
288629,0
288631,-3
288633,1
288634,0
288635,2
288636,2
288637,1
288638,0
288640,0
288641,1
288642,2
288643,2
288645,2
288646,1
288648,1
288649,1
288650,0
288651,-1
288653,1
288655,2
288656,3
288658,0
288660,0
288661,0
288664,0
288665,0
288668,4
288669,0
288670,1
288671,4
288672,4
288673,2
288676,1
288677,0
288678,14
288679,1
288682,1
288683,1
288684,14
288685,2
288689,1
288691,4
288694,0
288695,2
288697,5
288698,1
288701,0
288702,2
288703,2
288704,0
288705,2
288707,0
288710,0
288711,1
288712,5
288715,30
288716,5
288717,26
288719,8
288720,4
288721,0
288722,12
288723,0
288724,37
288725,5
288726,1
288727,1
288729,2
288730,3
288731,3
288732,0
288734,3
288736,2
288737,0
288738,2
288739,6
288744,1
288746,3
288749,2
288750,0
288753,8
288754,1
288755,0
288756,0
288759,1
288761,-1
288762,-4
288766,0
288770,2
288772,3
288774,2
288775,0
288777,2
288778,0
288779,1
288781,0
288787,6
288789,3
288790,2
288791,5
288795,1
288797,6
288798,0
288799,1
288800,4
288802,-1
288805,-3
288806,2
288808,4
288809,-3
288810,1
288811,1
288812,2
288816,0
288817,1
288818,1
288820,2
288821,0
288822,2
288825,11
288826,1
288828,4
288829,3
288830,6
288831,2
288833,1
288835,3
288842,3
288845,10
288846,5
288847,1
288848,31
288850,81
288851,14
288852,1
288853,0
288856,2
288864,4
288871,2
288872,5
288876,4
288877,3
288878,2
288879,13
288882,1
288884,25
288888,4
288889,6
288890,1
288891,3
288897,1
288898,2
288900,1
288901,1
288906,1
288909,0
288910,1
288913,2
288914,1
288916,2
288921,2
288924,3
288925,-1
288926,6
288927,3
288929,2
288930,1
288931,1
288934,1
288935,17
288937,21
288938,1
288939,4
288940,5
288941,1
288942,2
288944,2
288947,0
288948,0
288954,7
288955,1
288961,1
288962,6
288963,9
288964,1
288967,0
288968,4
288969,3
288970,8
288972,0
288973,0
288974,9
288977,0
288979,-1
288982,1
288983,4
288984,3
288985,0
288986,0
288989,46
288990,79
288991,48
288993,2
288994,4
288995,53
288996,20
288997,15
288998,6
288999,7
289005,5
289007,0
289009,3
289010,3
289011,5
289013,107
289014,2
289017,0
289019,1
289020,2
289021,11
289022,1
289023,1
289024,4
289026,4
289027,0
289028,0
289038,7
289039,10
289040,3
289042,2
289044,2
289045,0
289046,2
289054,2
289055,6
289056,1
289061,0
289062,0
289063,1
289067,1
289068,2
289069,1
289070,-1
289071,0
289072,0
289073,0
289074,0
289075,6
289076,1
289083,0
289085,2
289087,2
289089,1
289090,0
289091,2
289092,2
289096,2
289097,1
289098,1
289099,1
289103,4
289104,2
289108,0
289110,2
289111,0
289115,4
289116,3
289117,2
289119,1
289121,0
289123,5
289125,1
289126,5
289128,1
289129,2
289130,0
289131,3
289132,1
289133,5
289134,1
289139,2
289140,7
289141,1
289142,-1
289143,2
289144,8
289145,0
289146,2
289147,1
289149,2
289150,0
289151,0
289152,0
289153,0
289154,1
289156,6
289157,3
289158,1
289159,1
289160,0
289161,0
289163,2
289164,0
289165,0
289166,0
289168,2
289169,0
289170,0
289171,0
289172,4
289173,0
289174,1
289177,1
289178,1
289180,3
289182,1
289184,-1
289186,-1
289189,3
289190,2
289194,1
289198,0
289200,1
289201,5
289203,1
289204,2
289206,1
289208,2
289209,1
289211,-1
289212,4
289215,7
289216,1
289217,2
289218,2
289220,5
289221,1
289222,3
289224,1
289225,2
289226,2
289227,0
289228,1
289229,1
289230,-1
289231,3
289232,-1
289233,2
289234,3
289235,3
289237,1
289238,1
289239,4
289240,0
289245,3
289246,1
289251,1
289252,0
289254,3
289258,1
289261,1
289262,1
289264,0
289265,2
289266,1
289267,1
289268,6
289270,5
289273,2
289277,2
289278,0
289279,4
289286,0
289288,1
289289,3
289290,24
289291,2
289292,2
289294,34
289295,3
289296,21
289299,1
289300,12
289301,4
289302,2
289305,2
289309,3
289310,1
289314,0
289315,7
289319,-1
289321,2
289325,4
289327,3
289328,1
289330,4
289332,2
289337,2
289338,0
289339,2
289342,0
289344,23
289347,1
289348,8
289349,3
289350,1
289351,2
289353,5
289354,1
289355,3
289357,0
289359,1
289361,0
289362,1
289364,1
289365,2
289366,5
289367,0
289368,12
289369,3
289370,3
289371,3
289372,12
289374,2
289375,4
289376,3
289377,0
289378,0
289379,2
289380,11
289383,9
289384,7
289385,4
289387,3
289388,0
289389,2
289390,1
289393,3
289395,6
289396,7
289397,7
289399,0
289401,1
289402,1
289403,1
289404,1
289406,0
289407,1
289408,5
289409,5
289410,5
289412,2
289413,110
289414,1
289415,91
289416,7
289417,53
289418,2
289420,1
289422,1
289423,4
289425,2
289426,7
289427,2
289429,6
289430,3
289431,11
289432,0
289433,20
289434,5
289436,6
289439,7
289440,1
289441,5
289442,11
289443,2
289444,10
289448,22
289449,37
289450,0
289451,6
289452,13
289453,1
289454,8
289456,0
289460,3
289461,2
289462,3
289464,2
289465,3
289466,4
289467,9
289468,5
289469,2
289470,17
289471,5
289475,-1
289476,-2
289478,1
289479,2
289480,1
289481,1
289482,6
289483,2
289484,1
289486,3
289487,0
289489,2
289491,3
289492,0
289493,1
289495,1
289496,3
289497,3
289498,3
289499,0
289500,1
289501,0
289502,1
289504,-2
289505,4
289506,0
289507,2
289512,0
289515,2
289516,4
289517,3
289518,2
289519,2
289520,1
289521,2
289522,4
289523,1
289524,7
289525,5
289526,4
289528,1
289529,13
289530,1
289533,4
289534,3
289535,3
289536,0
289537,0
289538,0
289539,0
289540,0
289541,0
289542,8
289543,2
289546,4
289547,1
289548,7
289550,1
289551,1
289552,0
289553,0
289554,2
289558,0
289559,1
289563,3
289565,1
289566,1
289567,1
289569,1
289570,0
289571,11
289573,1
289576,5
289578,0
289581,3
289583,1
289584,1
289586,0
289588,1
289589,1
289591,5
289592,7
289596,0
289597,6
289598,3
289600,12
289601,0
289603,3
289605,38
289606,0
289607,1
289608,1
289609,1
289610,0
289611,1
289612,1
289613,0
289614,1
289616,1
289617,1
289618,0
289619,9
289621,3
289622,2
289625,0
289627,0
289633,3
289635,2
289640,1
289641,2
289642,2
289644,4
289645,3
289646,1
289648,3
289649,1
289652,0
289655,0
289656,2
289657,-2
289658,3
289659,2
289660,0
289661,5
289662,2
289664,6
289665,-3
289667,1
289668,3
289669,4
289670,1
289673,2
289675,4
289677,1
289679,0
289681,2
289682,1
289683,1
289684,1
289688,0
289689,1
289691,9
289692,31
289694,2
289699,1
289700,3
289701,1
289702,1
289703,9
289704,0
289705,0
289706,5
289708,1
289710,18
289711,0
289712,2
289713,0
289714,4
289716,1
289717,4
289718,2
289719,0
289720,0
289721,0
289722,3
289724,2
289725,0
289729,0
289731,3
289734,9
289735,1
289737,1
289740,0
289743,2
289746,28
289747,3
289748,16
289750,2
289751,46
289755,1
289756,5
289758,0
289759,3
289760,2
289762,3
289764,8
289765,1
289766,1
289767,2
289769,3
289770,0
289771,5
289772,1
289773,7
289775,20
289776,4
289778,6
289785,4
289790,0
289792,-3
289795,1
289796,0
289797,2
289800,3
289801,3
289804,0
289805,2
289807,2
289808,1
289810,0
289813,2
289814,1
289815,1
289816,0
289817,1
289818,5
289819,0
289820,5
289821,1
289822,0
289825,0
289826,1
289827,1
289828,2
289829,3
289830,4
289831,2
289832,5
289833,0
289836,1
289837,4
289838,2
289840,2
289841,3
289843,0
289846,1
289850,1
289852,3
289853,8
289854,3
289856,4
289857,16
289858,1
289859,3
289860,1
289864,2
289866,3
289867,3
289868,11
289869,4
289870,1
289872,1
289873,1
289874,2
289875,9
289876,6
289879,1
289880,-1
289884,0
289885,2
289886,4
289890,4
289891,2
289895,8
289896,2
289897,2
289898,1
289899,2
289900,0
289901,2
289903,1
289904,4
289906,1
289907,4
289908,11
289911,4
289912,2
289913,9
289914,5
289915,2
289916,7
289922,1
289923,1
289924,0
289926,2
289929,2
289930,2
289931,0
289932,3
289933,5
289934,0
289935,3
289938,11
289941,0
289942,3
289944,3
289945,3
289946,3
289948,8
289949,3
289951,1
289952,11
289953,0
289955,3
289958,2
289961,2
289962,2
289963,0
289964,1
289965,2
289967,3
289969,2
289971,4
289972,5
289973,3
289974,3
289975,2
289976,3
289977,2
289978,4
289979,1
289980,8
289981,1
289984,2
289987,1
289990,-2
289991,1
290006,-2
290009,4
290010,0
290013,0
290016,2
290018,3
290019,4
290020,1
290022,1
290023,2
290024,0
290026,2
290031,4
290032,2
290033,2
290036,0
290041,-2
290043,4
290046,2
290050,0
290056,31
290057,1
290058,17
290060,3
290061,3
290067,1
290069,2
290070,5
290072,30
290073,3
290077,1
290078,22
290080,60
290082,1
290088,12
290090,8
290091,1
290092,1
290093,4
290094,51
290099,0
290100,0
290101,2
290102,1
290104,4
290105,2
290106,1
290107,4
290108,1
290111,2
290114,3
290115,4
290121,0
290123,3
290127,1
290129,3
290131,7
290132,0
290133,5
290134,2
290136,2
290137,3
290138,3
290140,0
290143,0
290144,2
290146,3
290147,1
290148,2
290149,2
290150,3
290162,11
290163,22
290164,1
290170,1
290172,3
290174,1
290176,0
290177,0
290180,9
290181,1
290182,41
290184,1
290185,0
290194,1
290195,2
290196,6
290197,1
290203,0
290204,6
290207,3
290209,3
290210,1
290213,2
290215,1
290217,13
290218,1
290220,2
290221,3
290222,1
290224,1
290225,1
290227,2
290228,4
290229,4
290230,0
290231,2
290232,30
290233,24
290235,2
290236,4
290237,3
290238,0
290240,1
290242,1
290243,20
290245,1
290246,3
290247,4
290249,3
290251,2
290254,1
290257,4
290258,2
290259,1
290261,0
290262,3
290263,0
290265,0
290266,3
290269,8
290271,5
290272,2
290275,1
290281,0
290284,3
290285,0
290286,3
290287,2
290288,-2
290291,-3
290297,0
290298,1
290300,2
290303,2
290305,2
290306,5
290307,0
290309,9
290310,1
290311,4
290313,5
290314,0
290315,6
290316,0
290318,1
290319,0
290320,4
290322,1
290323,5
290324,3
290325,4
290328,0
290331,1
290332,2
290334,1
290335,1
290336,1
290337,0
290338,1
290339,0
290341,1
290342,3
290343,0
290345,0
290346,1
290347,1
290348,0
290349,2
290350,2
290351,12
290355,3
290356,3
290357,3
290358,4
290359,27
290361,0
290362,0
290363,4
290366,0
290370,6
290372,24
290373,107
290374,12
290375,0
290376,2
290378,45
290382,2
290384,-1
290386,0
290388,1
290390,21
290391,2
290392,11
290393,0
290394,2
290395,3
290397,0
290398,4
290400,5
290401,1
290404,2
290405,1
290406,3
290407,2
290409,1
290410,3
290411,6
290412,-2
290413,2
290416,2
290417,5
290419,2
290420,-1
290425,1
290426,1
290431,0
290433,1
290435,2
290438,0
290439,0
290440,2
290442,1
290443,1
290447,1
290448,6
290454,0
290457,1
290459,-1
290460,5
290462,2
290463,0
290464,6
290465,-1
290466,14
290467,0
290468,0
290469,1
290470,3
290471,1
290472,1
290474,0
290476,0
290477,3
290478,4
290479,0
290480,1
290482,6
290484,0
290486,35
290487,9
290488,0
290489,0
290492,1
290500,1
290501,6
290502,0
290503,3
290504,10
290505,0
290507,0
290508,4
290509,2
290511,6
290514,52
290516,5
290519,0
290520,24
290521,1
290522,2
290523,3
290525,2
290527,1
290528,2
290529,2
290531,1
290532,3
